gene_symb,omim_id,pubmed_id
COL1A1,120150,18481852
COL1A1,120150,2542316
COL1A1,120150,15864348
COL1A1,120150,18409203
COL1A1,120150,8841196
COL1A1,120150,6292910
COL1A1,120150,6323013
COL1A1,120150,19429913
COL1A1,120150,1975791
COL1A1,120150,18553566
COL1A1,120150,8022775
COL1A1,120150,471042
COL1A1,120150,9443882
COL1A1,120150,9067755
COL1A1,120150,9101290
COL1A1,120150,3244312
COL1A1,120150,5284450
COL1A1,120150,18248096
COL1A1,120150,12524541
COL1A1,120150,14722584
COL1A1,120150,9007315
COL1A1,120150,9143923
COL1A1,120150,8100209
COL1A1,120150,16407265
COL1A1,120150,18073209
COL1A1,120150,17078022
COL1A1,120150,2745420
COL1A1,120150,8456809
COL1A1,120150,8757037
COL1A1,120150,6201848
COL1A1,120150,8364588
COL1A1,120150,1634225
COL1A1,120150,3467899
COL1A1,120150,17478383
COL1A1,120150,7789952
COL1A1,120150,1770532
COL1A1,120150,6328487
COL1A1,120150,8786074
COL1A1,120150,10739762
COL1A1,120150,8723681
COL1A1,120150,11668615
COL1A1,120150,2511192
COL1A1,120150,9448299
COL1A1,120150,8163675
COL1A1,120150,8432871
COL1A1,120150,15365990
COL1A1,120150,6438637
COL1A1,120150,3001313
COL1A1,120150,2037280
COL1A1,120150,7816518
COL1A1,120150,20087402
COL1A1,120150,8613526
COL1A1,120150,3857213
COL1A1,120150,10084560
COL1A1,120150,6308457
COL1A1,120150,10417276
COL1A1,120150,1737847
COL1A1,120150,6702894
COL1A1,120150,8988177
COL1A1,120150,3007329
COL1A1,120150,6712154
COL1A1,120150,2794057
COL1A1,120150,3722184
COL1A1,120150,6469997
COL1A1,120150,16804049
COL1A1,120150,8408653
COL1A1,120150,412188
COL1A1,120150,17309652
COL1A1,120150,21834035
COL1A1,120150,3612715
COL1A1,120150,3178743
COL1A1,120150,3162714
COL1A1,120150,1874719
COL1A1,120150,9535665
COL1A1,120150,11204438
COL1A1,120150,1988452
COL1A1,120150,3198624
COL1A1,120150,3667599
COL1A1,120150,2339700
COL1A1,120150,8100856
COL1A1,120150,8910493
COL1A1,120150,2767050
COL1A1,120150,1137656
COL1A1,120150,2295701
COL1A1,120150,7942841
COL1A1,120150,8808594
COL1A1,120150,1353940
COL1A1,120150,8456806
COL1A1,120150,8544188
COL1A1,120150,2035536
COL1A1,120150,8669434
COL1A2,120160,2914942
COL1A2,120160,2064612
COL1A2,120160,3995789
COL1A2,120160,2987104
COL1A2,120160,9295084
COL1A2,120160,6950413
COL1A2,120160,8071956
COL1A2,120160,1556139
COL1A2,120160,2066103
COL1A2,120160,8950681
COL1A2,120160,8728690
COL1A2,120160,3011649
COL1A2,120160,9016532
COL1A2,120160,9399846
COL1A2,120160,9099837
COL1A2,120160,2824475
COL1A2,120160,6418743
COL1A2,120160,4011429
COL1A2,120160,6087329
COL1A2,120160,1301191
COL1A2,120160,2993307
COL1A2,120160,19208385
COL1A2,120160,9923651
COL1A2,120160,7881420
COL1A2,120160,1711048
COL1A2,120160,18481852
COL1A2,120160,2409282
COL1A2,120160,2992938
COL1A2,120160,3383844
COL1A2,120160,2985635
COL1A2,120160,8081389
COL1A2,120160,2776477
COL1A2,120160,11836364
COL1A2,120160,6881137
COL1A2,120160,6282119
COL1A2,120160,3456166
COL1A2,120160,2738906
COL1A2,120160,3385745
COL1A2,120160,3049731
COL1A2,120160,9443882
COL1A2,120160,3403536
COL1A2,120160,3421913
COL1A2,120160,9101290
COL1A2,120160,2777764
COL1A2,120160,7864655
COL1A2,120160,4742738
COL1A2,120160,7749416
COL1A2,120160,8786065
COL1A2,120160,9143923
COL1A2,120160,18073209
COL1A2,120160,16816023
COL1A2,120160,17078022
COL1A2,120160,3733683
COL1A2,120160,8444468
COL1A2,120160,3467899
COL1A2,120160,6267597
COL1A2,120160,8829655
COL1A2,120160,1551666
COL1A2,120160,1712342
COL1A2,120160,6492090
COL1A2,120160,86915
COL1A2,120160,11288717
COL1A2,120160,1385413
COL1A2,120160,8786074
COL1A2,120160,10807697
COL1A2,120160,6934545
COL1A2,120160,8104634
COL1A2,120160,1978725
COL1A2,120160,6092353
COL1A2,120160,3001313
COL1A2,120160,10982177
COL1A2,120160,20087402
COL1A2,120160,3857213
COL1A2,120160,8081394
COL1A2,120160,7959683
COL1A2,120160,3800425
COL1A2,120160,15077201
COL1A2,120160,6857446
COL1A2,120160,458828
COL1A2,120160,6825474
COL1A2,120160,2052622
COL1A2,120160,1463018
COL1A2,120160,6773953
COL1A2,120160,2567784
COL1A2,120160,2839839
COL1A2,120160,11359465
COL1A2,120160,3338795
COL1A2,120160,1874719
COL1A2,120160,1990839
COL1A2,120160,3621666
COL1A2,120160,15172002
COL1A2,120160,8100856
COL1A2,120160,3023615
COL1A2,120160,1577745
COL1A2,120160,2454224
COL1A2,120160,2394758
COL1A2,120160,2777808
COL1A2,120160,2897363
COL1A2,120160,8456807
COL1A2,120160,3372533
COL1A2,120160,3680255
COL1A2,120160,6272119
COL1A2,120160,9268111
COL2A1,120140,1677770
COL2A1,120140,7487609
COL2A1,120140,8434604
COL2A1,120140,1975693
COL2A1,120140,14338642
COL2A1,120140,2803268
COL2A1,120140,9800905
COL2A1,120140,26626311
COL2A1,120140,9711874
COL2A1,120140,1429602
COL2A1,120140,1444917
COL2A1,120140,7829510
COL2A1,120140,7752132
COL2A1,120140,8325895
COL2A1,120140,3857598
COL2A1,120140,8423604
COL2A1,120140,12968670
COL2A1,120140,9556660
COL2A1,120140,1985108
COL2A1,120140,15054848
COL2A1,120140,17994563
COL2A1,120140,2896625
COL2A1,120140,10706362
COL2A1,120140,11771668
COL2A1,120140,1946380
COL2A1,120140,12939326
COL2A1,120140,3195588
COL2A1,120140,11812423
COL2A1,120140,26420734
COL2A1,120140,1671423
COL2A1,120140,8507190
COL2A1,120140,16155195
COL2A1,120140,17726487
COL2A1,120140,1374906
COL2A1,120140,3004202
COL2A1,120140,26183434
COL2A1,120140,8723096
COL2A1,120140,21671384
COL2A1,120140,407956
COL2A1,120140,2300123
COL2A1,120140,10797431
COL2A1,120140,8317498
COL2A1,120140,15266623
COL2A1,120140,9101290
COL2A1,120140,3435042
COL2A1,120140,2543071
COL2A1,120140,7590256
COL2A1,120140,12544472
COL2A1,120140,15930420
COL2A1,120140,3033664
COL2A1,120140,27888646
COL2A1,120140,19764028
COL2A1,120140,4014370
COL2A1,120140,17721977
COL2A1,120140,8800435
COL2A1,120140,17394019
COL2A1,120140,16189708
COL2A1,120140,7757081
COL2A1,120140,9854047
COL2A1,120140,15895462
COL2A1,120140,14729840
COL2A1,120140,3002437
COL2A1,120140,6419953
COL2A1,120140,8024616
COL2A1,120140,11007540
COL2A1,120140,16752401
COL2A1,120140,15671297
COL2A1,120140,12205109
COL2A1,120140,8406454
COL2A1,120140,2987845
COL2A1,120140,4214536
COL2A1,120140,1442006
COL2A1,120140,10678662
COL2A1,120140,2987919
COL2A1,120140,9066888
COL2A1,120140,14299791
COL2A1,120140,4022769
COL2A1,120140,6594770
COL2A1,120140,6320112
COL2A1,120140,16088915
COL2A1,120140,104811
COL2A1,120140,3997150
COL2A1,120140,2989526
COL2A1,120140,2253935
COL2A1,120140,2249483
COL2A1,120140,23770606
COL2A1,120140,25604898
COL2A1,120140,11410667
COL2A1,120140,7550321
COL2A1,120140,2339128
COL2A1,120140,11746045
COL2A1,120140,3800925
COL2A1,120140,1881905
COL2A1,120140,6405037
COL2A1,120140,8486375
COL2A1,120140,2572591
COL2A1,120140,17163530
COL2A1,120140,9468540
COL2A1,120140,6281728
COL2A1,120140,10406661
COL2A1,120140,7874117
COL2A1,120140,10982970
COL2A1,120140,8244341
COL2A1,120140,8737653
COL2A1,120140,7757086
COL2A1,120140,7981752
COL2A1,120140,7849719
COL2A1,120140,7642541
COL2A1,120140,6602578
COL2A1,120140,6340584
COL2A1,120140,6203098
COL2A1,120140,8723097
COL2A1,120140,15316962
COL3A1,120180,8990011
COL3A1,120180,2145268
COL3A1,120180,1979060
COL3A1,120180,4011449
COL3A1,120180,2583342
COL3A1,120180,3858826
COL3A1,120180,3204406
COL3A1,120180,1568754
COL3A1,120180,2710295
COL3A1,120180,10051163
COL3A1,120180,9712532
COL3A1,120180,28742248
COL3A1,120180,3004202
COL3A1,120180,2780304
COL3A1,120180,18305222
COL3A1,120180,22235340
COL3A1,120180,1357232
COL3A1,120180,25205403
COL3A1,120180,2349939
COL3A1,120180,2243125
COL3A1,120180,1496983
COL3A1,120180,12694234
COL3A1,120180,2365710
COL3A1,120180,1939638
COL3A1,120180,9101290
COL3A1,120180,1998337
COL3A1,120180,1672129
COL3A1,120180,9284930
COL3A1,120180,9050868
COL3A1,120180,8320698
COL3A1,120180,8664902
COL3A1,120180,9147870
COL3A1,120180,23645670
COL3A1,120180,7833919
COL3A1,120180,8098182
COL3A1,120180,3162228
COL3A1,120180,1619632
COL3A1,120180,12786757
COL3A1,120180,10706896
COL3A1,120180,10928898
COL3A1,120180,19455184
COL3A1,120180,7230200
COL3A1,120180,3076851
COL3A1,120180,6507506
COL3A1,120180,1370809
COL3A1,120180,1895316
COL3A1,120180,1352273
COL3A1,120180,6477831
COL3A1,120180,2771024
COL3A1,120180,1981051
COL3A1,120180,9399899
COL3A1,120180,11577371
COL3A1,120180,1757960
COL3A1,120180,2987919
COL3A1,120180,2981879
COL3A1,120180,2834369
COL3A1,120180,7581395
COL3A1,120180,7749417
COL3A1,120180,2492273
COL3A1,120180,2808425
COL3A1,120180,8514866
COL3A1,120180,3224983
COL3A1,120180,9546331
COL3A1,120180,28258187
COL3A1,120180,8477261
COL3A1,120180,2235526
COL4A1,120130,28017902
COL4A1,120130,15136694
COL4A1,120130,2891465
COL4A1,120130,2895928
COL4A1,120130,3770740
COL4A1,120130,16107487
COL4A1,120130,2582422
COL4A1,120130,3200851
COL4A1,120130,20385946
COL4A1,120130,6987668
COL4A1,120130,3224982
COL4A1,120130,19194877
COL4A1,120130,24628545
COL4A1,120130,3753820
COL4A1,120130,17030722
COL4A1,120130,17317786
COL4A1,120130,15905400
COL4A1,120130,16598045
COL4A1,120130,3025878
COL4A1,120130,15221337
COL4A1,120130,11709013
COL4A1,120130,7613031
COL4A1,120130,24203695
COL4A1,120130,23065703
COL4A1,120130,10766752
COL4A1,120130,15023374
COL4A1,120130,26567795
COL4A1,120130,6202698
COL4A1,120130,25719457
COL4A1,120130,7257746
COL4A1,120130,2581969
COL4A1,120130,20818663
COL4A1,120130,18160688
COL4A1,120130,2846280
COL4A1,120130,23394911
COL4A1,120130,22574627
COL4A1,120130,17696175
COL4A1,120130,28369186
COL4A1,120130,6428250
COL4A1,120130,3792303
COL4A1,120130,3182844
COL4A1,120130,3006056
COL4A1,120130,2987919
COL4A1,120130,906807
COL4A1,120130,16151532
COL4A1,120130,2906282
COL4A1,120130,20056676
COL4A1,120130,16159887
COL4A1,120130,19729652
COL4A1,120130,27666438
COL4A1,120130,18701888
COL4A1,120130,22522439
COL4A1,120130,23225343
COL4A1,120130,25228067
COL4A2,120090,3422542
COL4A2,120090,3345760
COL4A2,120090,30315939
COL4A2,120090,17179069
COL4A2,120090,3025878
COL4A2,120090,7744753
COL4A2,120090,22209247
COL4A2,120090,3692475
COL4A2,120090,7613031
COL4A2,120090,24203695
COL4A2,120090,25719457
COL4A2,120090,3674752
COL4A2,120090,22209246
COL4A3,120070,11961012
COL4A3,120070,8505332
COL4A3,120070,2438283
COL4A3,120070,2671463
COL4A3,120070,8956999
COL4A3,120070,18818312
COL4A3,120070,8294492
COL4A3,120070,9647515
COL4A3,120070,12039968
COL4A3,120070,15979458
COL4A3,120070,9252346
COL4A3,120070,11134255
COL4A3,120070,10464328
COL4A3,120070,1635348
COL4A3,120070,12815141
COL4A3,120070,9269635
COL4A3,120070,11709013
COL4A3,120070,8016138
COL4A3,120070,7633417
COL4A3,120070,16252232
COL4A3,120070,7987301
COL4A3,120070,9195222
COL4A3,120070,10534397
COL4A3,120070,16254142
COL4A3,120070,10837460
COL4A3,120070,10766752
COL4A3,120070,11778052
COL4A3,120070,11399763
COL4A3,120070,8083201
COL4A3,120070,25575550
COL4A3,120070,7987396
COL4A3,120070,9537506
COL4A3,120070,1882840
COL4A3,120070,1400291
COL4A3,120070,3417661
COL4A3,120070,10493512
COL4A3,120070,12682293
COL4A3,120070,8662866
COL4A3,120070,1737849
COL4A3,120070,11044206
COL4A3,120070,23927549
COL4A3,120070,6328527
COL4A3,120070,2409091
COL4A4,120131,11961012
COL4A4,120131,9792860
COL4A4,120131,2438283
COL4A4,120131,2318822
COL4A4,120131,1429714
COL4A4,120131,7523402
COL4A4,120131,8787673
COL4A4,120131,9195222
COL4A4,120131,8083201
COL4A4,120131,1639407
COL4A4,120131,25575550
COL4A4,120131,7987396
COL4A4,120131,9537506
COL4A4,120131,3417661
COL4A4,120131,8662866
COL4A5,303630,8132760
COL4A5,303630,1453602
COL4A5,303630,9150741
COL4A5,303630,2349482
COL4A5,303630,8651292
COL4A5,303630,1783380
COL4A5,303630,8596916
COL4A5,303630,7706490
COL4A5,303630,6650503
COL4A5,303630,16133187
COL4A5,303630,1689491
COL4A5,303630,12436246
COL4A5,303630,8940267
COL4A5,303630,1376965
COL4A5,303630,7987301
COL4A5,303630,9195222
COL4A5,303630,25575550
COL4A5,303630,8281136
COL4A5,303630,12796257
COL4A5,303630,1363780
COL4A5,303630,1577459
COL4A5,303630,1635357
COL4A5,303630,8662866
COL4A5,303630,8825605
COL4A5,303630,1330889
COL4A5,303630,1733850
COL4A5,303630,21729787
COL4A5,303630,8171024
COL4A5,303630,1672282
COL4A5,303630,1352287
COL4A5,303630,1598909
COL4A5,303630,2004755
COL4A5,303630,8120014
COL4A5,303630,8356449
COL4A6,303631,7711741
COL4A6,303631,8125972
COL4A6,303631,7592929
COL4A6,303631,23714752
COL4A6,303631,7972123
COL4A6,303631,9463311
COL4A6,303631,8661006
COL4A6,303631,8175748
COL4A6,303631,8356449
COL5A1,120215,29795344
COL5A1,120215,20635400
COL5A1,120215,9683580
COL5A1,120215,8752669
COL5A1,120215,1427773
COL5A1,120215,9042913
COL5A1,120215,8535602
COL5A1,120215,10602121
COL5A1,120215,1572660
COL5A1,120215,7759113
COL5A1,120215,8325657
COL5A1,120215,8950675
COL5A1,120215,15264295
COL5A1,120215,10796876
COL5A1,120215,10946364
COL5A1,120215,22696272
COL5A1,120215,8575750
COL5A1,120215,2071595
COL5A1,120215,12145749
COL5A1,120215,10777716
COL5A1,120215,8923000
COL5A2,120190,7704020
COL5A2,120190,499505
COL5A2,120190,1066666
COL5A2,120190,3858826
COL5A2,120190,3011647
COL5A2,120190,11709013
COL5A2,120190,15580559
COL5A2,120190,9425231
COL5A2,120190,9783710
COL5A2,120190,224919
COL5A2,120190,22696272
COL5A2,120190,3224983
COL6A1,120220,23040494
COL6A1,120220,17886299
COL6A1,120220,9817932
COL6A1,120220,3665927
COL6A1,120220,971306
COL6A1,120220,7486833
COL6A1,120220,1639420
COL6A1,120220,1692308
COL6A1,120220,3938630
COL6A1,120220,1676701
COL6A1,120220,6261803
COL6A1,120220,18276594
COL6A1,120220,16130093
COL6A1,120220,21037586
COL6A1,120220,8575781
COL6A1,120220,6368554
COL6A1,120220,14625552
COL6A1,120220,6783402
COL6A1,120220,8782832
COL6A1,120220,1975791
COL6A1,120220,17785674
COL6A1,120220,9520112
COL6A1,120220,9580662
COL6A1,120220,10419498
COL6A1,120220,15689448
COL6A1,120220,15955946
COL6A1,120220,7881296
COL6A1,120220,3632670
COL6A1,120220,19564581
COL6A1,120220,19293339
COL6A1,120220,12840783
COL6A1,120220,10329467
COL6A1,120220,16278855
COL6A1,120220,1674496
COL6A1,120220,8268929
COL6A1,120220,11865138
COL6A1,120220,12958705
COL6A1,120220,20338942
COL6A1,120220,3792302
COL6A1,120220,11932968
COL6A1,120220,3348212
COL6A2,120240,23040494
COL6A2,120240,17886299
COL6A2,120240,15563506
COL6A2,120240,11381124
COL6A2,120240,2551668
COL6A2,120240,19949035
COL6A2,120240,11506412
COL6A2,120240,8618682
COL6A2,120240,8782832
COL6A2,120240,9520112
COL6A2,120240,9334230
COL6A2,120240,15689448
COL6A2,120240,16075202
COL6A2,120240,28650483
COL6A2,120240,18852439
COL6A2,120240,19564581
COL6A2,120240,1556127
COL6A2,120240,11865138
COL6A2,120240,20729548
COL6A2,120240,3348212
COL6A2,120240,12218063
COL6A2,120240,20106987
COL6A3,120250,17886299
COL6A3,120250,15563506
COL6A3,120250,1689238
COL6A3,120250,11992252
COL6A3,120250,11709013
COL6A3,120250,9520112
COL6A3,120250,15689448
COL6A3,120250,19564581
COL6A3,120250,9536084
COL6A3,120250,8817344
COL6A3,120250,2022673
COL6A3,120250,3348212
COL6A3,120250,26004199
COL6A4P1,612397,18276594
COL6A4P1,612397,18622395
COL6A5,611916,24820863
COL6A5,611916,18276594
COL6A5,611916,11101848
COL6A5,611916,28073787
COL6A5,611916,17850181
COL6A6,616613,18276594
COL7A1,120120,12874109
COL7A1,120120,5910871
COL7A1,120120,6574478
COL7A1,120120,10583163
COL7A1,120120,3868959
COL7A1,120120,8088783
COL7A1,120120,8644730
COL7A1,120120,8618021
COL7A1,120120,9406826
COL7A1,120120,8513326
COL7A1,120120,8051117
COL7A1,120120,8088784
COL7A1,120120,8541842
COL7A1,120120,8644729
COL7A1,120120,8170945
COL7A1,120120,7883979
COL7A1,120120,9881948
COL7A1,120120,16965329
COL7A1,120120,17434045
COL7A1,120120,16225626
COL7A1,120120,2653224
COL7A1,120120,8345225
COL7A1,120120,18382769
COL7A1,120120,8755915
COL7A1,120120,12485454
COL7A1,120120,8499916
COL7A1,120120,8422754
COL7A1,120120,9856844
COL7A1,120120,9668111
COL7A1,120120,7577595
COL7A1,120120,8037207
COL7A1,120120,9326325
COL7A1,120120,9375848
COL7A1,120120,12787275
COL7A1,120120,9347800
COL7A1,120120,9740253
COL7A1,120120,8288900
COL7A1,120120,7691888
COL7A1,120120,9182828
COL7A1,120120,8325648
COL7A1,120120,11874498
COL7A1,120120,10084325
COL7A1,120120,10383749
COL7A1,120120,9892921
COL7A1,120120,11167698
COL7A1,120120,15774758
COL7A1,120120,10886525
COL7A1,120120,1871109
COL7A1,120120,15365990
COL7A1,120120,9856843
COL7A1,120120,1729268
COL7A1,120120,1680286
COL7A1,120120,9718359
COL7A1,120120,11843659
COL7A1,120120,16557343
COL7A1,120120,10469344
COL7A1,120120,1567409
COL7A1,120120,9804332
COL7A1,120120,18030675
COL7A1,120120,21113014
COL7A1,120120,16971478
COL7A1,120120,9215684
COL8A2,120252,11689488
COL8A2,120252,15914606
COL8A2,120252,22002996
COL8A2,120252,15175909
COL8A2,120252,18024822
COL8A2,120252,399801
COL8A2,120252,23422828
COL8A2,120252,18464802
COL8A2,120252,2019595
COL8A2,120252,2029894
COL9A1,120210,1572643
COL9A1,120210,11565064
COL9A1,120210,3609327
COL9A1,120210,8197187
COL9A1,120210,9252382
COL9A1,120210,11087755
COL9A1,120210,8304335
COL9A1,120210,2465149
COL9A1,120210,12173034
COL9A1,120210,3868958
COL9A1,120210,3473493
COL9A1,120210,1690886
COL9A1,120210,8464901
COL9A1,120210,21421862
COL9A1,120210,6328487
COL9A1,120210,16909383
COL9A1,120210,8244386
COL9A2,120260,10411504
COL9A2,120260,21671392
COL9A2,120260,12244547
COL9A2,120260,20686772
COL9A2,120260,7789974
COL9A2,120260,10364514
COL9A2,120260,20358595
COL9A2,120260,8528240
COL9A2,120260,15633184
COL9A2,120260,8454052
COL9A2,120260,3238439
COL9A2,120260,7829066
COL9A3,120270,10655510
COL9A3,120270,8586434
COL9A3,120270,24273071
COL9A3,120270,20686772
COL9A3,120270,10678658
COL9A3,120270,15551337
COL9A3,120270,10090888
COL9A3,120270,11308397
COL9A3,120270,9730604
COL10A1,120110,2037056
COL10A1,120110,1587271
COL10A1,120110,12554676
COL10A1,120110,15880705
COL10A1,120110,7607655
COL10A1,120110,11115494
COL10A1,120110,9525992
COL10A1,120110,8012364
COL10A1,120110,10991694
COL10A1,120110,10811836
COL10A1,120110,7936797
COL10A1,120110,17403716
COL10A1,120110,9067753
COL10A1,120110,9837818
COL10A1,120110,8361538
COL10A1,120110,2013280
COL10A1,120110,9101290
COL10A1,120110,16088909
COL10A1,120110,9920912
COL10A1,120110,7749409
COL10A1,120110,8004099
COL10A1,120110,11130976
COL10A1,120110,8554571
COL10A1,120110,7842010
COL10A1,120110,9852679
COL10A1,120110,2578471
COL10A1,120110,8986632
COL10A1,120110,1329505
COL10A1,120110,18304492
COL10A1,120110,1794562
COL10A1,120110,1764025
COL10A1,120110,8304336
COL10A1,120110,8782043
COL10A1,120110,8220429
COL10A1,120110,11805116
COL10A1,120110,16845471
COL10A1,120110,12952936
COL11A1,120280,19449424
COL11A1,120280,10486316
COL11A1,120280,3182841
COL11A1,120280,30245514
COL11A1,120280,8535602
COL11A1,120280,9529347
COL11A1,120280,3220479
COL11A1,120280,8304335
COL11A1,120280,11709013
COL11A1,120280,7859283
COL11A1,120280,17236192
COL11A1,120280,13520885
COL11A1,120280,10573014
COL11A1,120280,17999364
COL11A1,120280,3112157
COL11A1,120280,8872475
COL11A1,120280,4100752
COL11A1,120280,9792885
COL11A1,120280,9129742
COL11A1,120280,14299791
COL11A1,120280,21035103
COL11A1,120280,7642541
COL11A1,120280,8530046
COL11A1,120280,7721876
COL11A1,120280,1536174
COL11A2,120290,7833911
COL11A2,120290,25633957
COL11A2,120290,16033917
COL11A2,120290,2591970
COL11A2,120290,1906426
COL11A2,120290,15558753
COL11A2,120290,16609882
COL11A2,120290,2760050
COL11A2,120290,2321911
COL11A2,120290,8838804
COL11A2,120290,11289713
COL11A2,120290,8486632
COL11A2,120290,10581026
COL11A2,120290,10677296
COL11A2,120290,9805126
COL11A2,120290,9506662
COL11A2,120290,9799295
COL11A2,120290,8431643
COL11A2,120290,16637051
COL11A2,120290,22246659
COL11A2,120290,9188673
COL11A2,120290,7859284
COL11A2,120290,15372529
COL11A2,120290,14234962
COL12A1,120320,9143499
COL12A1,120320,3476925
COL12A1,120320,24334769
COL12A1,120320,21670218
COL12A1,120320,1427837
COL12A1,120320,24334604
COL13A1,120350,9417920
COL13A1,120350,11583983
COL13A1,120350,20844119
COL13A1,120350,26626625
COL13A1,120350,2630191
COL13A1,120350,2767682
COL13A1,120350,11566879
COL13A1,120350,2459707
COL14A1,120324,19136672
COL14A1,120324,9427527
COL14A1,120324,2016301
COL14A1,120324,22972947
COL14A1,120324,1716629
COL14A1,120324,7842743
COL14A1,120324,2187872
COL14A1,120324,15140213
COL15A1,120325,23912340
COL15A1,120325,11158616
COL15A1,120325,9176399
COL15A1,120325,9339358
COL15A1,120325,9651385
COL15A1,120325,1427836
COL15A1,120325,8106446
COL15A1,120325,8307960
COL15A1,120325,8929352
COL15A1,120325,1279671
COL15A1,120325,10049780
COL15A1,120325,20847313
COL15A1,120325,8188673
COL15A1,120325,10966814
COL17A1,113811,9204958
COL17A1,113811,8432531
COL17A1,113811,9457914
COL17A1,113811,10330419
COL17A1,113811,9457913
COL17A1,113811,1698819
COL17A1,113811,15289135
COL17A1,113811,10577906
COL17A1,113811,9740252
COL17A1,113811,12356719
COL17A1,113811,9012408
COL17A1,113811,7092249
COL17A1,113811,7883981
COL17A1,113811,8629821
COL17A1,113811,9038345
COL17A1,113811,10398261
COL17A1,113811,25676728
COL17A1,113811,1748679
COL17A1,113811,8473327
COL17A1,113811,27309958
COL17A1,113811,30944469
COL17A1,113811,2663347
COL17A1,113811,7550320
COL17A1,113811,26786512
COL17A1,113811,16252234
COL17A1,113811,2045679
COL17A1,113811,1497743
COL17A1,113811,9748270
COL17A1,113811,9199555
COL17A1,113811,14562173
COL17A1,113811,10652291
COL17A1,113811,10951237
COL17A1,113811,19710953
COL17A1,113811,9727841
COL17A1,113811,8673116
COL18A1,120328,23667181
COL18A1,120328,25456301
COL18A1,120328,1554013
COL18A1,120328,11606364
COL18A1,120328,20979194
COL18A1,120328,11336704
COL18A1,120328,17546652
COL18A1,120328,17975799
COL18A1,120328,20799329
COL18A1,120328,12766032
COL18A1,120328,14695535
COL18A1,120328,21937992
COL18A1,120328,9008168
COL18A1,120328,7525077
COL18A1,120328,8183893
COL18A1,120328,8188291
COL18A1,120328,19160445
COL18A1,120328,8838808
COL18A1,120328,8183894
COL18A1,120328,9503365
COL18A1,120328,10942434
COL18A1,120328,17615292
COL18A1,120328,12682293
COL18A1,120328,30007336
COL18A1,120328,15714516
COL18A1,120328,12415512
COL18A1,120328,15254016
COL19A1,120165,9143499
COL19A1,120165,7775380
COL19A1,120165,9344653
COL19A1,120165,7916703
COL19A1,120165,1639419
COL25A1,610004,11927537
COL25A1,610004,15615705
COL25A1,610004,25500261
COL25A1,610004,15522881
COL25A1,610004,19548013
COL27A1,608461,28895531
COL27A1,608461,12766169
COL27A1,608461,28322503
COL27A1,608461,24986830
COL27A1,608461,28276056
COL27A1,608461,11347906
COL27A1,608461,12714037
COLCA2,615694,24154973
COLEC10,607620,28301481
COLEC10,607620,10224141
COLEC11,612502,2569826
COLEC11,612502,17179669
COLEC11,612502,8933348
COLEC11,612502,21258343
COLQ,603033,9758617
COLQ,603033,214017
COLQ,603033,10087275
COLQ,603033,1840520
COLQ,603033,9278446
COLQ,603033,9689136
COLQ,603033,10441569
COLQ,603033,11865139
COMMD1,607238,15799966
COMMD1,607238,16283886
COMMD1,607238,16573520
COMMD1,607238,16267171
COMMD1,607238,14685242
COMMD1,607238,21778237
COMMD1,607238,19339690
COMMD1,607238,7065120
COMMD1,607238,31537807
COMMD1,607238,23563313
COMMD1,607238,9949209
COMMD1,607238,11809725
COMP,600310,22573329
COMP,600310,9021009
COMP,600310,11968079
COMP,600310,7670472
COMP,600310,9463320
COMP,600310,9880218
COMP,600310,10405447
COMP,600310,9887340
COMP,600310,12189245
COMP,600310,17716974
COMP,600310,7670471
COMP,600310,11087755
COMP,600310,9632164
COMP,600310,9921895
COMP,600310,14684695
COMP,600310,11782471
COMP,600310,16585064
COMP,600310,11746044
COMP,600310,11501943
COMP,600310,12483304
COMP,600310,15266613
COMP,600310,10753957
COMP,600310,7713493
COMP,600310,19808781
COMP,600310,12768438
COMP,600310,22006726
COMP,600310,9184241
COMP,600310,12024046
COMP,600310,11084047
COMP,600310,11746045
COMT,116790,12192614
COMT,116790,15935994
COMT,116790,3465676
COMT,116790,2939719
COMT,116790,12802784
COMT,116790,16043133
COMT,116790,8401507
COMT,116790,15457404
COMT,116790,7585135
COMT,116790,21280081
COMT,116790,12436243
COMT,116790,15537663
COMT,116790,1360084
COMT,116790,11381111
COMT,116790,15652872
COMT,116790,7095819
COMT,116790,7296929
COMT,116790,11317231
COMT,116790,14681918
COMT,116790,16513880
COMT,116790,12611827
COMT,116790,9707588
COMT,116790,6951409
COMT,116790,11502905
COMT,116790,1572656
COMT,116790,6216990
COMT,116790,4271829
COMT,116790,8941353
COMT,116790,18469803
COMT,116790,9114031
COMT,116790,10331110
COMT,116790,8886163
COMT,116790,8807664
COMT,116790,15645182
COMT,116790,1707278
COMT,116790,11925305
COMT,116790,12716966
COMT,116790,15821730
COMT,116790,16118784
COMT,116790,15824744
COMT,116790,17185601
COMT,116790,10459407
COMT,116790,15098000
COMT,116790,15169701
COMT,116790,11772685
COMT,116790,12842306
COMT,116790,758679
COMT,116790,16542388
COMT,116790,14966473
COMT,116790,12402217
COMT,116790,1308357
COMT,116790,6594929
COMT,116790,7304673
COMT,116790,17504906
COMT,116790,19617637
COMT,116790,16027741
COMT,116790,9110364
COMT,116790,16275815
COMT,116790,10395222
COMT,116790,16130008
COMT,116790,7296933
COMT,116790,848488
COMT,116790,16135635
COMT,116790,6507499
COMT,116790,12359690
